Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
03289eed-0508-c96b-e70a-5a16a5e89249,1956-01-02,,999-64-8670,S99973868,X82205866X,Mr.,Seth414,,Hintz995,MD,,M,white,nonhispanic,M,Benicia  California  US,457 Rodriguez Fork,San Jose,California,Santa Clara County,6085,95124,37.38197108031678,-121.94922874864895,324792.98,155910.87,100626
12328950-1a9d-3de8-714c-b4c5b29a3749,1976-11-01,,999-64-7246,S99940768,X61556238X,Mr.,Lyle846,,Armstrong51,,,M,black,nonhispanic,M,La Quinta  California  US,983 Prosacco Green,Wrightwood,California,San Bernardino County,6071,92397,34.34875580028693,-117.66976960639843,185869.99,11099.88,55571
5b487563-d72d-1d1e-8964-fec6508febbd,1960-12-26,2012-04-30,999-11-1141,S99989921,X38564885X,Mr.,Miguel815,Felipe97,Jaimes535,,,M,native,hispanic,M,Santiago  Santiago Province  CL,462 Sanford Tunnel,San Fernando,California,Los Angeles County,6037,91340,34.35310350440488,-118.3363301129245,155777.81,61620.93,59789
e1023705-8bfa-838d-05e3-2616cc2ad182,1951-03-05,,999-92-6964,S99936213,X10093405X,Mr.,Leigh689,Lanny564,Stracke611,,,D,native,nonhispanic,M,Los Angeles  California  US,122 Marvin Ramp Apt 11,Irvine,California,Orange County,6059,92782,33.72511260765299,-117.76326251344157,320122.75,85112.68,101530
2b865243-be1b-9b51-4c9f-7585bc22786c,1960-12-26,,999-65-6690,S99932070,X53255076X,Mr.,Andrés117,Ernesto186,Rosario163,,,D,native,hispanic,M,Lima  Lima Province  PE,759 Parisian Tunnel Suite 78,San Fernando,California,Los Angeles County,6037,91342,34.3225532729702,-118.46173548194581,283480.54,204805.74,59789
8d091ce8-ac29-a58d-a09a-50cf5aff34b6,1974-02-18,,999-52-2140,S99995823,X9768202X,Mrs.,Tabatha105,Kristeen693,Grant908,,Nolan344,M,hawaiian,nonhispanic,F,Corralitos  California  US,127 Hansen Terrace,Mission Viejo,California,Orange County,6059,92688,33.61401701529162,-117.72243827768516,1019342.22,642069.76,63788
da1f951e-ede3-bd47-4bf9-5838f5dbbb18,1975-10-29,,999-40-9672,S99916836,X74650203X,Mr.,Elias404,,Erdman779,,,M,asian,hispanic,M,Culver City  California  US,844 Sanford Crossroad,Santa Ana,California,Orange County,6059,92706,33.7993938327734,-117.87697212909401,96375.06,25041.87,105619
99249ff1-59a9-dc6e-c152-4ca393cd57c5,2001-03-22,,999-22-2990,S99948253,X3667492X,Ms.,Emilia403,Adriana394,Villareal516,,,,white,hispanic,F,Mexico City  Mexico City  MX,530 Watsica Trafficway Suite 89,Lake Forest,California,Orange County,6059,92630,33.64011232738247,-117.60008163976944,5032.02,117667.68,10070
3b267b74-9efd-03ac-135b-402deff305ed,1953-03-21,,999-99-2048,S99924206,X48661368X,Mr.,Cory323,Columbus656,Hane680,,,D,white,hispanic,M,San Pablo  California  US,706 McClure Skyway Unit 14,Fresno,California,Fresno County,6019,93703,36.73882037783334,-119.72061143331909,306686.56,275736.32,47077
3a46995f-0d6d-db33-42b9-1582414dffef,2013-12-31,,999-42-2928,,,,Alvin56,Kristofer887,Rempel203,,,,black,nonhispanic,M,Fullerton  California  US,1051 Bergnaum Ramp,Poway,California,San Diego County,6073,92065,32.98535185105825,-117.05382286412079,21843.60,9768.84,63148
f64ce1fe-1931-6641-1850-2fd3e263becf,2004-08-19,,999-22-5027,S99916768,X80391425X,Ms.,Gwen761,Stefany238,Lakin515,,,,white,hispanic,F,Long Beach  California  US,487 Yundt Grove Suite 50,Atherton,California,San Mateo County,6081,94027,37.41773340665849,-122.16018274235006,63100.78,16243.15,57145
8993a93d-d0a9-1d95-769e-c441747964e2,1977-04-23,,999-14-3212,S99945996,X43897875X,Mr.,Ivory697,,Kuhic920,,,M,white,nonhispanic,M,Oakland  California  US,570 Greenfelder Crossroad Apt 30,Long Beach,California,Los Angeles County,6037,90831,33.84102167320534,-118.21242898244667,232244.69,87097.03,79403
1a187a7d-3945-64fc-0d85-05f702c921fd,1967-11-03,,999-26-2945,S99956042,X80047560X,Mr.,Drew592,Sammy219,Mosciski958,,,D,white,nonhispanic,M,San Diego  California  US,1054 Schamberger Bypass,El Cerrito,California,Contra Costa County,6065,92881,33.80187852670791,-117.50907649579868,391076.87,813593.55,44813
37da4ac9-e443-4af2-504f-1b791eaad28c,2001-10-14,,999-71-2929,S99922646,X52217095X,Ms.,Starr864,Sierra982,Ziemann98,,,,white,nonhispanic,F,Sacramento  California  US,995 Casper Promenade Unit 87,Costa Mesa,California,Orange County,6059,92660,33.655150461973406,-117.94519487451312,5973.92,138377.79,10984
aff5855f-d411-2f08-57b6-025559937742,2017-05-15,,999-95-1784,,,,Chadwick722,Laurence43,Schmidt332,,,,white,hispanic,M,San Ramon  California  US,733 Kilback Promenade Apt 13,Corona,California,Riverside County,6065,92881,33.83568115069507,-117.56811463506254,1212.85,19901.77,26873
53c89079-86ea-04fa-d6c0-cfbb3adc2730,1986-12-26,,999-33-8573,S99990158,X34374811X,Ms.,Birgit199,Odilia72,Beatty507,,,S,black,nonhispanic,F,Redding  California  US,193 Feeney Avenue Suite 94,San Pablo,California,Contra Costa County,6013,94806,37.87582573532511,-122.30001571467203,385711.41,164263.51,43871
ff7afb45-4baf-dd51-c412-d32be71f1be6,1961-11-21,1978-07-19,999-41-9169,S99956111,,,Delois358,Avril120,Kutch271,,,,hawaiian,nonhispanic,F,Modesto  California  US,298 Cruickshank Knoll Apt 84,La Mesa,California,San Diego County,6073,91942,32.76062500482606,-117.02146799769764,266685.61,0.00,51002
9f23872b-9e3a-b3d2-1cab-0a3efe3db08b,1939-12-22,2008-08-05,999-47-6039,S99995735,X60984910X,Mr.,Armando772,Andrés117,González124,,,M,white,hispanic,M,Caracas  Capital District  VE,958 Feil Mission Unit 21,Los Angeles,California,Los Angeles County,6037,90810,34.06490853194103,-118.28451113238171,1559825.84,2572408.99,24937
787dbb46-7a95-71b1-5190-03ee4440587b,1961-11-21,,999-90-8590,S99913642,X86394498X,Mrs.,Terrie907,,Johnson679,,Hyatt152,M,hawaiian,nonhispanic,F,Los Angeles  California  US,205 Kemmer Wynd,La Mesa,California,San Diego County,6073,92120,32.822812547493555,-117.07250448779693,592184.79,375457.32,51002
f3e7c3c4-ac89-937c-f9b6-3de867336546,1939-12-22,2012-07-14,999-99-4821,S99978575,X14058950X,Mr.,Mariano761,Miguel Ángel46,Martínez540,,,W,white,hispanic,M,Kingston  Kingston  JM,528 Hoeger View Apt 29,Los Angeles,California,Los Angeles County,6037,90015,33.85269099432144,-118.27690319873369,121500.06,481452.97,24937
faa9061d-d7d8-dc62-a403-21ae2582ea52,1981-03-30,,999-86-5102,S99948546,X68893536X,Mrs.,Noelle559,Brittani427,Mohr916,,Halvorson124,D,asian,nonhispanic,F,Hollister  California  US,992 Williamson Knoll,Newark,California,Alameda County,6001,94560,37.490159303054035,-121.9938299145419,528731.08,442533.37,94761
26827a07-38b2-0b35-461d-eeba026ffdac,1982-12-01,,999-77-6195,S99919614,X57518938X,Mrs.,Latoyia537,,Prohaska837,,Cronin387,D,asian,hispanic,F,Oceanside  California  US,913 Wisozk Gardens,Modesto,California,Stanislaus County,6099,95356,37.65303679495984,-121.08043070517208,140808.57,1538841.61,37695
42947fcf-d039-d29e-39d9-b0c2c04dece3,1939-12-22,,999-54-9440,S99945247,X25881477X,Mr.,Rubén780,,Pulido715,,,D,white,hispanic,M,Wesley  Saint Andrew Parish  DM,877 Runte Bridge,Los Angeles,California,Los Angeles County,6037,90291,33.7088368495636,-118.31808169240406,172923.47,280521.66,24937
c3ef52d7-38ff-0793-9df2-8898983457ca,1990-06-10,,999-90-3485,S99994207,X34488155X,Mr.,Jeramy610,,Harvey63,,,M,black,nonhispanic,M,Ontario  California  US,151 Metz Wynd Apt 60,Los Angeles,California,Los Angeles County,6037,91607,34.27294739630418,-118.53119162656766,7734.36,150746.68,5695
6460927d-424b-296d-855f-19388be97347,2016-07-12,,999-87-9576,,,,Ming325,Vicenta966,Funk324,,,,white,hispanic,F,Los Angeles  California  US,716 Braun Vista,Rancho Cordova,California,Sacramento County,6067,95683,38.601188947605735,-121.2132105618037,17249.40,0.00,74184
59919746-ac2b-39c7-c49a-77834553de92,1976-07-10,,999-97-3270,S99942459,X75206971X,Mr.,Dewayne363,Mohamed943,Greenholt190,,,M,white,nonhispanic,M,Irvine  California  US,485 Romaguera Light,Fontana,California,San Bernardino County,6071,92336,34.10132113142203,-117.50227351623563,175684.19,54345.36,67810
698647eb-1819-4f8e-8e30-fbac0c1fe8b3,2023-04-02,,999-68-7131,,,,Samella245,Otelia900,Von197,,,,white,hispanic,F,Los Gatos  California  US,1021 Robel Rest Unit 71,Modesto,California,Stanislaus County,6099,95368,37.683713403847776,-121.04780056127503,9149.98,0.00,108429
36911525-cfcd-2da7-430f-d06c5c64a092,2001-07-04,,999-93-6120,S99976926,X34477578X,Ms.,Stephani232,Willette878,Rempel203,,,,asian,nonhispanic,F,Fremont  California  US,624 Simonis Run Unit 15,Pittsburg,California,Contra Costa County,6013,94509,37.972808116903835,-121.95580534389543,4910.65,351991.15,7965
9149068a-3e2c-cafb-2afd-0d696db30ab4,1982-08-28,,999-93-7762,S99932689,X26068343X,Mr.,John539,Aron520,Wiegand701,,,M,asian,hispanic,M,San Gabriel  California  US,659 Daugherty Loaf Apt 5,Clovis,California,Fresno County,6019,93727,36.846082362727856,-119.66400666847125,157196.56,83324.49,269616
73fec505-96f7-a834-8c8e-fa206fc00df4,1959-01-19,,999-72-5928,S99942910,X15355796X,Mrs.,Johnny786,,Murphy561,,Pfannerstill264,M,white,nonhispanic,F,San Diego  California  US,888 Marvin Fort Apt 5,Los Angeles,California,Los Angeles County,6037,91602,34.05418615348057,-118.25930224127461,93487.23,847448.00,25119
c7136557-8f96-7c9b-edff-75829a5c3ec3,2013-06-09,,999-56-5740,,,,Beaulah36,Daisey627,Zemlak964,,,,white,nonhispanic,F,Sacramento  California  US,268 Feeney Stravenue,Newport Beach,California,Orange County,6059,92651,33.57783615258578,-117.83194238790287,2510.84,43828.58,10498
6565486a-566f-2324-edfc-60f86785bd31,1961-08-30,2020-10-25,999-74-9874,S99963746,X16090514X,Mrs.,Corrie32,,Ratke343,,Pfeffer420,D,white,nonhispanic,F,Bakersfield  California  US,617 Gutkowski Hollow,San Diego,California,San Diego County,6073,92101,32.58563135569286,-116.89961025281751,506019.65,2112597.33,134977
c95878e5-9197-63b6-ae7f-7f8653b6a5c5,1987-09-22,,999-38-5629,S99938843,X128457X,Mr.,Bret7,Rich940,Steuber698,,,W,white,hispanic,M,Valley Center  California  US,580 Orn Run,Los Angeles,California,Los Angeles County,6037,90013,34.14491779819386,-118.46696478017093,34686.54,58086.23,43424
eb4b67ca-a02e-8e5f-b9b4-a8a88545d6f9,1959-04-29,,999-32-2894,S99914665,X57711982X,Mr.,Ignacio928,Norbert530,Cummings51,,,M,hawaiian,nonhispanic,M,Palo Alto  California  US,1056 Koch Haven,Fremont,California,Alameda County,6001,94536,37.50442009226206,-121.97170776466724,204682.75,163694.78,160355
7394e0cc-022d-dcc5-e7d8-1242995fbea9,1992-06-24,,999-34-5622,S99976513,X10828289X,Mr.,Andrés117,Claudio955,Amaya149,,,M,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,1091 Marks Park,Corona,California,Riverside County,6065,92860,33.780102585175186,-117.54284713313356,157395.97,0.00,81722
325c01bd-a825-af1c-d37a-974b5708d049,1955-12-07,1972-02-01,999-76-9755,S99979528,,,Marnie892,,Beer512,,,,other,nonhispanic,F,Anaheim  California  US,240 Wilkinson Mission,National City,California,San Diego County,6073,91902,32.64336627158848,-117.08601889690891,37970.33,31606.59,85192
579aa155-23b5-f2d4-e42a-72a80bd13df2,1955-12-07,,999-43-2136,S99936644,X13121215X,Mrs.,Kimi714,Kimber624,Lockman863,,Klocko335,M,other,nonhispanic,F,National City  California  US,1076 Pollich Ranch,National City,California,San Diego County,6073,92139,32.71333889485074,-117.05708039997312,970769.32,414094.94,85192
c3796943-be73-3642-0041-83be27e3f082,1976-10-23,,999-21-5497,S99974460,X1908030X,Mr.,Ricardo560,Octavio643,Vélez150,,,D,asian,hispanic,M,Ponce  Puerto Rico  PR,313 West Corner Apt 43,San Jose,California,Santa Clara County,6085,95130,37.349061979972674,-121.77303806536007,194900.62,917508.12,944274
2f455cf4-be82-4361-a433-2550dce67539,2006-10-16,,999-43-6179,S99983267,,Ms.,Antonia30,Leonor133,Armenta418,,,,asian,hispanic,F,Puebla  Puebla  MX,476 Goodwin Fork,Sunnyvale,California,Santa Clara County,6085,95002,37.35443270438231,-122.00926458807093,36452.87,52380.03,643831
92053b9f-875a-fe89-1b55-f7a91485d670,1943-10-16,1995-06-30,999-38-7124,S99941130,X21982284X,Mr.,José Emilio366,Miguel Ángel46,Rodarte647,,,S,asian,hispanic,M,Tegucigalpa  Francisco Morazán  HN,807 Tromp Common Apt 84,Garden Grove,California,Orange County,6059,92706,33.79609086357614,-117.96387649457435,13417.23,480843.91,22422
5b6f3a8e-2af9-33c6-3b35-be973b174958,1961-08-30,2018-12-15,999-73-3652,S99996425,X77035557X,Ms.,Leanna255,,Leuschke194,,,S,white,nonhispanic,F,Los Angeles  California  US,516 Ryan Bridge,San Diego,California,San Diego County,6073,92127,32.531633212751316,-117.00313799346684,565915.64,1883848.40,134977
c2182e2e-b545-4747-37ce-46841a7eea9c,1943-10-16,2006-06-17,999-71-3277,S99971253,X17220079X,Mr.,Alberto639,Ignacio928,Garay400,,,S,asian,hispanic,M,Tegucigalpa  Francisco Morazán  HN,409 Altenwerth Path,Garden Grove,California,Orange County,6059,92841,33.77601775149824,-117.92705961841648,12405.34,294401.64,22422
a97b0dc8-7cad-0097-db05-e4d0589fa7f6,1961-08-30,,999-82-8153,S99935198,X43622144X,Mrs.,Van763,,Gaylord332,,Okuneva707,M,white,nonhispanic,F,Clovis  California  US,139 Barton Row,San Diego,California,San Diego County,6073,92108,33.02280342131169,-117.19490026771854,342811.02,850550.63,134977
0b479e64-45db-28ef-15df-a0ce40465851,1943-10-16,,999-98-7520,S99912458,X75919774X,Mr.,Marco Antonio298,Jesús825,Nazario58,,,D,asian,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,1051 Gleason Neck,Garden Grove,California,Orange County,6059,90680,33.74635819484751,-117.89842403705401,23859.61,651266.62,22422
8c93a315-1f27-8f07-50a3-130b32d1aeee,2006-07-05,,999-74-7931,S99965055,,Ms.,Daniela614,Rebeca548,Avilés474,,,,other,hispanic,F,Caracas  Capital District  VE,342 Weimann Divide,Twentynine Palms,California,San Bernardino County,6071,92278,34.21446275518972,-115.61958322739054,99361.68,407541.25,48334
c0fae4e0-7d98-df7d-ffe6-bf68100cf5cc,2004-10-16,,999-87-1989,S99910067,X57970946X,Ms.,Caroyln232,India495,Doyle959,,,,white,nonhispanic,F,Anderson  California  US,447 McGlynn Row,National City,California,San Diego County,6073,91950,32.69446337113065,-116.9934270422111,46375.24,79907.10,86226
f06ce2d2-3e0a-b9e4-70dc-eda8c83697ac,2023-09-07,,999-87-6932,,,,Margaretta466,Ciera654,Swift555,,,,white,nonhispanic,F,West Covina  California  US,635 Fritsch Parade,Oakland,California,Alameda County,6001,94608,37.75726615339469,-122.23805719685883,5565.69,3201.73,445451
5ad1c62a-ade8-708d-f1eb-8feee0aaf050,1953-07-18,1959-07-11,999-79-5034,,,,Larry532,Logan497,Beier427,,,,white,nonhispanic,M,Thermalito  California  US,1068 Rau Corner,Redlands,California,San Bernardino County,6071,92399,34.081295205434266,-117.26096967284711,19878.78,8232.27,176754
de08cf25-7377-62b2-5167-abb0553932a9,1989-02-03,,999-97-6726,S99912384,X18466536X,Mr.,Joesph309,Jeromy156,McClure239,,,M,white,nonhispanic,M,Vallejo  California  US,343 Blanda Glen,Gilroy,California,Santa Clara County,6085,95020,37.041148142080765,-121.5949725963194,165898.71,82525.97,88700
ce8c4cf8-22be-72ad-fb4c-34598e3eb9be,1953-07-18,,999-66-2259,S99952303,X7134308X,Mr.,Rudolph554,Kendall673,Nienow652,,,D,white,nonhispanic,M,Murrieta  California  US,278 Zemlak Lock Suite 46,Redlands,California,San Bernardino County,6071,92373,34.14542086434258,-117.21902551502129,290103.45,1018395.16,176754
fe88120b-9a72-acc9-5ffa-bcc20f3dbd9a,1992-07-09,,999-58-7314,S99977651,X7675263X,Mrs.,Valeria950,Charline650,Spinka232,,Kling921,M,white,nonhispanic,F,Los Angeles  California  US,453 Champlin Center Suite 44,Bostonia,California,San Diego County,,00000,32.8090880704429,-116.96395743610451,437211.82,1247675.85,65988
91c0bec5-5982-b179-be40-de7e9e26ec38,2003-10-23,,999-53-4159,S99954031,X24987030X,Mr.,Leroy603,,Cartwright189,,,,asian,nonhispanic,M,Los Angeles  California  US,236 Hand Arcade Unit 51,San Francisco,California,San Francisco County,6075,94115,37.83143827378691,-122.42296040107887,3450.00,62623.14,6088
ef72326d-684e-4775-aeb6-40a08a63fe04,1997-06-14,,999-96-7131,S99910318,X50372639X,Mr.,Vance413,Rico947,Gislason620,,,,white,nonhispanic,M,San Jose  California  US,173 Conn Mews,Berkeley,California,Alameda County,6001,94705,37.841699773974774,-122.34383679094356,6765.22,124115.82,5560
9bb7b857-5bed-93c8-b07c-0838c0e53f23,1956-08-19,,999-50-2758,S99918445,X82080710X,Mr.,Waldo53,Jed345,Kiehn525,,,W,white,nonhispanic,M,Norwalk  California  US,459 Keebler Crossing Unit 91,Lincoln,California,Placer County,6061,95650,38.7753710110045,-121.20962469352192,192552.64,86652.78,195711
c4046233-ec75-e2bf-4f3d-4ce6626c02da,2007-09-05,,999-80-3558,S99918504,,,Ramiro608,,Vásquez905,,,,white,hispanic,M,San Juan  Puerto Rico  PR,779 Morar Approach,San Dimas,California,Los Angeles County,6037,91773,34.134711490134514,-117.76939515358882,49874.20,29703.61,52508
03baab01-6a0f-a17d-5fc5-d15b058bb20c,2012-07-23,,999-73-1960,,,,Dannie881,Kareem959,Bosco882,,,,black,nonhispanic,M,Moraga  California  US,784 McGlynn Parade Unit 8,Los Angeles,California,Los Angeles County,6037,90402,34.02694804010572,-118.28195001871023,1844.29,37898.61,14619
54d82315-a6f5-92ae-1190-ae7f88f3cc43,2003-08-04,,999-72-6868,S99962351,X59986774X,Mr.,Chi716,Byron202,Kling921,,,,white,nonhispanic,M,Menifee  California  US,161 Dietrich Haven Unit 93,Santa Ana,California,Orange County,6059,92705,33.68676334268588,-117.8709868325621,78850.09,55047.82,77459
67773be8-22f0-b24a-04af-37d8b015124a,1983-07-14,,999-18-9191,S99948873,X12065998X,Mrs.,Ema785,Michelle423,Herman763,,Langosh790,M,white,hispanic,F,Manteca  California  US,970 Larkin Dam Suite 25,Banning,California,Riverside County,6065,92220,33.97275547256847,-117.0291551256257,29770.76,1296246.75,6839
0f77e3b6-f35c-375d-1b0e-1b21eea9f7a8,1992-04-08,,999-82-1756,S99974715,X56124127X,Mrs.,Christia477,,Johnson679,,Kilback373,M,white,nonhispanic,F,Huntington Beach  California  US,1019 Christiansen Fork Apt 22,Fontana,California,San Bernardino County,6071,91739,34.10359558082884,-117.48884578320903,139204.07,168138.03,138269
d6cf05d4-cf6b-1ecc-d176-396e53f23827,1969-12-22,,999-76-2111,S99989467,X13063363X,Mr.,Salvatore257,Nathaniel596,Nienow652,,,W,white,hispanic,M,Palm Springs  California  US,821 Wunsch Trail Apt 68,Yorba Linda,California,Orange County,6059,92870,33.85384056813205,-117.75236622561133,174445.48,45189.12,123979
4bd60f2c-f933-b5d2-3dc2-a6ce29d83b37,1934-07-19,1999-11-18,999-46-8718,S99975812,X67384468X,Mrs.,Isabel214,Andree11,Stiedemann542,,Dach178,D,other,hispanic,F,San Diego  California  US,977 Krajcik Boulevard Unit 62,Port Hueneme,California,Ventura County,6111,93041,34.12582672617418,-119.15774173110276,898312.97,1103542.55,104935
8b2f60fb-85d9-610f-02b6-1c521b30c897,1983-09-18,,999-27-4549,S99937439,X55706602X,Mr.,Boyd728,Jimmy858,Bartoletti50,,,S,black,nonhispanic,M,Hayward  California  US,195 Fahey Ferry,Agoura Hills,California,Los Angeles County,6037,91301,34.16470411306713,-118.76495160298924,114400.73,24015.90,155847
cdcdd708-5b8e-28e1-6f6b-ed786009f7a2,1991-09-16,,999-75-4917,S99981061,X21871067X,Mrs.,Yolanda648,Carolina179,Caraballo427,,Acosta403,M,white,hispanic,F,Caguas  Puerto Rico  PR,712 Labadie Extension Apt 6,Los Angeles,California,Los Angeles County,6037,90402,34.172388705827736,-118.40725812299542,214145.83,459557.95,141795
3e83f188-8a04-6513-4cc9-3b47698f5dd1,1934-07-19,2017-11-25,999-22-2654,S99931408,X33512457X,Mrs.,Ching589,Hollis7,MacGyver246,,Prosacco716,D,other,hispanic,F,Baldwin Park  California  US,866 Shanahan Divide,Port Hueneme,California,Ventura County,6111,93043,34.18732778846187,-119.18096286554255,952963.23,693591.17,104935
e0081639-a626-faa8-f227-6942381a6526,1968-12-16,,999-36-5135,S99979479,X34708612X,Mrs.,Rosamond509,Camie739,Shields502,,Jast432,M,white,nonhispanic,F,Chino Hills  California  US,724 Pacocha Rapid,San Diego,California,San Diego County,6073,91911,32.77454086984198,-117.13620659519307,17747.51,1511262.64,23180
7d76ca3e-8ed5-31c1-8ea2-003c379bbe9f,2003-06-14,,999-12-2319,S99978341,X49438409X,Mr.,Hal307,Jackie93,Hettinger594,,,,white,hispanic,M,Costa Mesa  California  US,135 Mraz Frontage road Unit 2,Los Angeles,California,Los Angeles County,6037,91364,34.1770180027192,-118.55634949085784,4150.00,103323.77,3970
16162e99-7101-5bc4-64bf-dc89d21ea557,1934-07-19,2005-10-04,999-88-6856,S99981212,X13394764X,Ms.,Beulah33,,Krajcik437,,,S,other,hispanic,F,Los Angeles  California  US,632 Thompson Trafficway Unit 19,Port Hueneme,California,Ventura County,6111,93041,34.058680439624446,-119.08950465821458,1122456.64,269497.07,104935
